label,id,text
1,1068,"So we should wait till the blastocyst is definitely a tumour, in case it turns into a fetus?"
1,1069,"Most don't really see much wrong with pre-marital sex.
http://www.pollingreport.com/values.htm
Welcome to the 21st century. No, welcome to the 20th century first.
-Wez"
0,1070,"And just what is the number of ""real scientists"" that acknowledge the good science behind creationist claims? And why is it that over 99% of the biologists in the U.S. accept evolution and reject classic creationism? You make statements that are patently untrue......."
1,1071,I'd be happy to be of service in distributing those assets but Alan is probably armed.
0,1072,"""Healthy Families"" seems like a strange name for this group that the link is to."
0,1073,Which is precisely why the law must needs be silent when it comes to women choosing whether or not to continue their pregnancies.emoticon_xhoho
0,1074,"So what? That means in a firefight with police, the criminal will run out of ammunition in a matter of seconds and be ripe for the picking."
1,1075,Voice of Reason? HmmHe used to be in Military Intelligence hence the debacle in Vietnam. He probably still thinks that the US won the war.
0,1076,"I know of no one that wants to make women a second class cititzen.......I know I sure don't............I just want and infant in the womb to have the same chance at life that you and I had.........It is my hope that before I die that I see the barbaric act of legaling killing babies in the womb, Rowe V Wade overturned and give the decision on abortion back to individual state so that all these beautiful babies. gifts from God hve a chance at life..........."
1,1077,"Not according to your propaganda. All lefties want more and more government, they want a total nannystate government. You can't have it both ways."
1,1078,"Losing again I see. Don't change the subject. How are supporting 'gay sex debauchery' and lying in any way synonymous?
You have made the accusation. Back it up.
If different words are too much for your miniscule brain to cope with, I suggest you try yelling your hogwash on a street corner, where less people will be able to see how much of a fool you are."
1,1079,"So in other words, you're saying that somewhere along the lines, God changed his mind."
0,1080,"Actually, evolution occurs on the level of the population: individuals don't change, but populations do. See the examples above."
0,1081,"The average global temperature follows a sinusoidal pattern, the general consensus is we are supposed to be approaching a peak. Projections show that instead of peaking, there will be continue to be an increase in average global temperature which exceeds that of the peak 4000 years previous."
1,1082,"I agree, it is pure genius...especially how it has infiltrated politics and governments. emoticonXBanghead"
1,1083,"Examined the record? Now it's not even the patient, just the record? Good god man! Many times, only a number of criteria must be met, not all of them. It would be like me saying that there must be gas in your car since it is running. Then you tell me that I must look at the gauge then physically take the tank off to be able to say without a doubt there is gas in it. Flat EEG in the cerebral cortex means no brain activity in cerebral cortex means PVS. There is no reason to test a swallowing reflex, a pain response reflex, or sphincter tone. 
"
1,1084,"The point being that nobody is spoiling Christmas for the children, you paranoid fruit cake."
0,1085,"What people say does not matter.
 There is simply no legitimate rational basis for this assertion."
0,1086,"Since when are profetallifers ""reasonable people""?
 
 How reasonable can it be for them to try to impose their particular answer to a metaphysical question on others who believe differently?"
0,1087,"Actually, there's a birth every 8 seconds, and a death every 11 seconds, which means the population of the earth grows less than 1% each year...so, even with those aborted babies, the world would NOT be overpopulated."
0,1088,"What has this got to do with the non-material world, of which God and you and I are a part of?I know that the Apostles witnessed God's miracles. I too am witness to God's miracles. The evidence is adequate for me and for much of the world's population... even many scientists (including evolutionists). You are in a loud minority, railing against the irrational hoards about you."
